24,0.4303,0.266,0.1643
24,0.437,0.269,0.16799999999999998
24,0.4304,0.266,0.1644
24,0.4277,0.263,0.1647
24,0.4346,0.267,0.16759999999999997
24,0.4288,0.265,0.1638
24,0.4321,0.266,0.16609999999999997
24,0.4288,0.265,0.1638
24,0.4297,0.267,0.1627
24,0.4286,0.264,0.16459999999999997
24,0.4311,0.268,0.16309999999999997
24,0.4287,0.266,0.1627
24,0.4269,0.265,0.1619
24,0.4313,0.267,0.1643
24,0.428,0.265,0.16299999999999998
24,0.4339,0.267,0.1669
24,0.4298,0.266,0.1638
24,0.4329,0.269,0.1639
24,0.4293,0.266,0.1633
24,0.432,0.269,0.16299999999999998
24,0.4284,0.266,0.1624
24,0.4326,0.27,0.16259999999999997
24,0.428,0.265,0.16299999999999998
24,0.4278,0.266,0.1618
24,0.4311,0.265,0.16609999999999997
24,0.4279,0.265,0.1629
24,0.4523,0.267,0.18529999999999996
24,0.436,0.268,0.16799999999999998
24,0.4334,0.269,0.1644
24,0.4293,0.266,0.1633
24,0.4317,0.269,0.16269999999999996
24,0.4289,0.266,0.1629
32,0.919,0.355,0.5640000000000001
32,0.5349,0.362,0.17290000000000005
32,0.5247,0.357,0.16770000000000007
32,0.5266,0.361,0.16559999999999997
32,0.525,0.358,0.16700000000000004
32,0.5278,0.361,0.16680000000000006
32,0.5234,0.357,0.1664
32,0.5279,0.358,0.16990000000000005
32,0.5234,0.359,0.1644
32,0.5284,0.358,0.1704
32,0.5251,0.36,0.16510000000000002
32,0.5226,0.357,0.16559999999999997
32,0.5261,0.361,0.16510000000000002
32,0.5236,0.358,0.16559999999999997
32,0.5272,0.36,0.16720000000000002
32,0.5236,0.358,0.16559999999999997
32,0.5281,0.361,0.16710000000000003
32,0.5294,0.358,0.1714
32,0.5287,0.359,0.16969999999999996
32,0.5247,0.358,0.16670000000000007
32,0.5426,0.36,0.18259999999999998
32,0.5453,0.366,0.17930000000000001
32,0.5286,0.362,0.16659999999999997
32,0.5949,0.425,0.1699
32,0.5792,0.369,0.21020000000000005
32,0.582,0.372,0.20999999999999996
32,0.5528,0.368,0.18479999999999996
32,0.5374,0.361,0.1764
32,0.5386,0.367,0.17159999999999997
32,0.5478,0.364,0.18379999999999996
32,0.5448,0.365,0.17979999999999996
32,0.5277,0.361,0.16669999999999996
32,0.5301,0.362,0.16810000000000003
32,0.531,0.365,0.16600000000000004
32,0.5264,0.362,0.1644
32,0.5278,0.364,0.16380000000000006
32,0.5295,0.365,0.16449999999999998
32,0.5323,0.369,0.1633
32,0.5295,0.365,0.16449999999999998
32,0.5307,0.367,0.16369999999999996
32,0.5255,0.361,0.16449999999999998
32,0.5341,0.366,0.16810000000000003
32,0.5295,0.365,0.16449999999999998
32,0.5332,0.365,0.16820000000000002
32,0.5308,0.367,0.16380000000000006
32,0.5297,0.366,0.16369999999999996
32,0.5332,0.369,0.1642
32,0.5308,0.365,0.16580000000000006
32,0.5344,0.369,0.1654
32,0.5352,0.368,0.16720000000000002
32,0.5376,0.368,0.16959999999999997
32,0.5431,0.366,0.17710000000000004
32,0.6976,0.51,0.1876
32,0.5704,0.373,0.19740000000000002
32,0.5431,0.373,0.17010000000000003
32,0.5394,0.365,0.1744
32,0.5277,0.364,0.16369999999999996
32,0.5406,0.372,0.16859999999999997
32,0.5315,0.365,0.16649999999999998
32,0.5253,0.362,0.1633
32,0.526,0.363,0.16300000000000003
32,0.5262,0.362,0.1642
32,0.5277,0.365,0.16269999999999996
32,0.526,0.363,0.16300000000000003
32,0.5303,0.362,0.1683
32,0.5235,0.361,0.16249999999999998
32,0.5295,0.363,0.16649999999999998
40,1.0154,0.452,0.5634000000000001
40,0.633,0.46,0.173
40,0.6273,0.459,0.16829999999999995
40,0.6288,0.458,0.1708
40,0.6279,0.46,0.1679
40,0.6232,0.456,0.16719999999999996
40,0.6259,0.459,0.1669
40,0.6296,0.459,0.17060000000000003
40,0.882,0.697,0.18500000000000005
40,0.7561,0.468,0.28809999999999997
40,0.7227,0.472,0.25070000000000003
40,0.6654,0.467,0.19839999999999997
40,0.6353,0.458,0.17729999999999996
40,0.6324,0.457,0.17539999999999994
40,0.6277,0.459,0.16870000000000002
40,0.6257,0.458,0.16770000000000002
40,0.6282,0.457,0.17119999999999996
40,0.6291,0.461,0.16809999999999997
40,0.6235,0.457,0.16650000000000004
40,0.629,0.457,0.172
40,0.6289,0.461,0.1679
40,0.6199,0.453,0.1669
40,0.6269,0.46,0.1669
40,0.6272,0.46,0.16719999999999996
40,0.6245,0.457,0.16750000000000004
40,0.6274,0.461,0.16639999999999994
40,0.6269,0.461,0.1659
40,0.6225,0.456,0.16650000000000004
40,0.6283,0.461,0.16729999999999995
40,0.6236,0.455,0.16860000000000003
40,0.6256,0.457,0.16860000000000003
40,0.6241,0.459,0.16509999999999997
40,0.6244,0.458,0.16639999999999994
40,0.6748,0.504,0.17079999999999995
40,0.6874,0.479,0.20840000000000003
40,0.6689,0.465,0.20390000000000003
40,0.6491,0.463,0.1861
40,0.6424,0.462,0.18039999999999995
40,0.6458,0.465,0.18080000000000002
40,0.626,0.46,0.16599999999999998
40,0.6278,0.462,0.1658
40,0.6235,0.459,0.16450000000000004
40,0.629,0.46,0.16899999999999998
40,0.626,0.461,0.16499999999999998
40,0.6249,0.459,0.1659
40,0.6278,0.459,0.1688
40,0.6246,0.46,0.16460000000000002
40,0.6245,0.459,0.16550000000000004
40,0.627,0.459,0.16799999999999998
40,0.6267,0.463,0.1637
40,0.6256,0.46,0.16560000000000002
40,0.6279,0.463,0.1649
40,0.628,0.463,0.16499999999999998
40,0.6249,0.46,0.1649
40,0.6278,0.464,0.1638
40,0.6417,0.477,0.16470000000000007
40,0.628,0.461,0.16699999999999998
40,0.627,0.462,0.16499999999999998
40,0.6617,0.496,0.16569999999999996
40,0.6356,0.46,0.17560000000000003
40,0.6447,0.464,0.18070000000000003
40,0.6286,0.46,0.16860000000000003
40,0.6218,0.457,0.1648
40,0.6245,0.461,0.16350000000000003
40,0.6221,0.458,0.16409999999999997
40,0.6229,0.457,0.1659
40,0.63,0.463,0.16699999999999998
40,0.6242,0.459,0.16519999999999996
48,1.1204,0.55,0.5704
48,0.725,0.551,0.17399999999999993
48,0.7232,0.552,0.1711999999999999
48,0.7237,0.555,0.16869999999999996
48,0.7253,0.555,0.1702999999999999
48,0.718,0.548,0.16999999999999993
48,0.7229,0.551,0.17189999999999994
48,0.7218,0.553,0.16879999999999995
48,0.7204,0.554,0.1664
48,0.719,0.552,0.16699999999999993
48,0.7202,0.553,0.1671999999999999
48,0.7229,0.555,0.16789999999999994
48,0.734,0.565,0.16900000000000004
48,0.7899,0.614,0.17590000000000006
48,0.7661,0.557,0.20909999999999995
48,0.7421,0.556,0.18609999999999993
48,0.739,0.556,0.18299999999999994
48,0.7188,0.551,0.16779999999999995
48,0.7219,0.55,0.17189999999999994
48,1.008,0.839,0.16900000000000004
48,0.7731,0.559,0.21409999999999996
48,0.7215,0.552,0.16949999999999998
48,0.7183,0.551,0.1673
48,0.7157,0.549,0.16669999999999996
48,0.7167,0.552,0.16469999999999996
48,0.718,0.552,0.16599999999999993
48,0.7147,0.549,0.16569999999999996
48,0.7187,0.549,0.16969999999999996
48,0.7325,0.568,0.1645000000000001
48,0.7179,0.551,0.16689999999999994
48,0.7135,0.547,0.16649999999999998
48,0.7279,0.55,0.17789999999999995
48,0.7283,0.55,0.1782999999999999
48,0.7327,0.567,0.16570000000000007
48,0.7167,0.548,0.16869999999999996
48,0.7277,0.558,0.16969999999999996
48,0.7329,0.554,0.17889999999999995
48,0.7219,0.553,0.16889999999999994
48,0.7164,0.551,0.1654
48,0.7173,0.549,0.1683
48,0.7218,0.556,0.16579999999999995
48,0.7193,0.555,0.1643
48,0.7161,0.552,0.1640999999999999
48,0.7179,0.55,0.16789999999999994
48,0.7167,0.554,0.16269999999999996
48,0.7135,0.551,0.16249999999999998
48,0.7169,0.552,0.16489999999999994
48,0.7156,0.549,0.16659999999999997
48,0.7182,0.556,0.1621999999999999
48,0.7178,0.555,0.16279999999999994
48,0.7145,0.55,0.16449999999999998
48,0.7187,0.556,0.16269999999999996
48,0.7209,0.554,0.16689999999999994
48,0.722,0.557,0.16499999999999992
48,0.7151,0.551,0.1640999999999999
48,0.7284,0.564,0.1644000000000001
48,0.7219,0.555,0.16689999999999994
48,0.7198,0.555,0.16479999999999995
48,0.7615,0.555,0.2064999999999999
48,0.7256,0.556,0.16959999999999997
48,0.7201,0.554,0.16609999999999991
48,0.7203,0.557,0.1633
48,0.7153,0.551,0.1643
48,0.7168,0.554,0.16279999999999994
48,0.717,0.554,0.16299999999999992
48,0.7146,0.551,0.16359999999999997
48,0.7162,0.553,0.1631999999999999
48,0.717,0.554,0.16299999999999992
56,1.2276,0.64,0.5876
56,0.8201,0.646,0.17410000000000003
56,0.8183,0.65,0.1683
56,0.8134,0.645,0.1684
56,0.8113,0.644,0.1673
56,0.8228,0.642,0.18079999999999996
56,0.8137,0.642,0.17169999999999996
56,0.8222,0.653,0.16920000000000002
56,0.8171,0.646,0.17110000000000003
56,0.8166,0.648,0.16859999999999997
56,0.8125,0.645,0.16749999999999998
56,0.8097,0.643,0.16669999999999996
56,0.8118,0.642,0.16979999999999995
56,0.8133,0.647,0.1663
56,0.8128,0.646,0.16679999999999995
56,0.8118,0.644,0.16779999999999995
56,0.8122,0.645,0.16720000000000002
56,0.8083,0.642,0.1663
56,0.8123,0.642,0.1703
56,0.8094,0.643,0.1664
56,0.8097,0.643,0.16669999999999996
56,0.8118,0.645,0.16679999999999995
56,0.812,0.646,0.16600000000000004
56,0.8077,0.64,0.16769999999999996
56,0.8107,0.642,0.16869999999999996
56,0.8078,0.643,0.16479999999999995
56,0.8221,0.655,0.16710000000000003
56,0.8167,0.646,0.17069999999999996
56,0.8096,0.643,0.16659999999999997
56,0.8044,0.64,0.1644
56,0.8237,0.655,0.16869999999999996
56,0.8148,0.642,0.17279999999999995
56,0.8121,0.644,0.16810000000000003
56,0.814,0.648,0.16599999999999993
56,0.8111,0.645,0.16610000000000003
56,0.8047,0.64,0.16469999999999996
56,0.8057,0.64,0.16569999999999996
56,0.8103,0.643,0.1673
56,0.812,0.648,0.16400000000000003
56,0.816,0.649,0.16699999999999993
56,0.8135,0.648,0.16549999999999998
56,0.813,0.648,0.16499999999999992
56,0.8106,0.646,0.16459999999999997
56,0.8112,0.644,0.16720000000000002
56,0.8308,0.652,0.17879999999999996
56,0.8266,0.661,0.16559999999999997
56,0.8197,0.65,0.16969999999999996
56,0.8156,0.649,0.16659999999999997
56,0.8149,0.65,0.16489999999999994
56,0.8139,0.646,0.16789999999999994
56,0.831,0.666,0.16499999999999992
56,0.8298,0.652,0.17779999999999996
56,0.8178,0.651,0.16679999999999995
56,0.8158,0.651,0.16479999999999995
56,0.8158,0.651,0.16479999999999995
56,0.8121,0.648,0.16410000000000002
56,0.8163,0.649,0.1673
56,0.8158,0.652,0.16379999999999995
56,0.8142,0.65,0.1642
56,0.8159,0.651,0.16489999999999994
56,0.8102,0.645,0.1652
56,0.8116,0.647,0.16459999999999997
56,0.8111,0.643,0.16810000000000003
56,0.8122,0.649,0.1632
56,0.8287,0.665,0.16369999999999996
56,0.8181,0.65,0.16810000000000003
56,0.8118,0.648,0.16379999999999995
56,0.8082,0.644,0.1642
64,1.3046,0.736,0.5686
64,0.9145,0.742,0.1725
64,0.9271,0.754,0.17310000000000003
64,0.9097,0.74,0.16969999999999996
64,0.9022,0.734,0.16820000000000002
64,0.9039,0.734,0.16990000000000005
64,0.9041,0.734,0.17010000000000003
64,0.9041,0.735,0.16910000000000003
64,0.9075,0.74,0.16749999999999998
64,0.909,0.742,0.16700000000000004
64,0.9091,0.742,0.16710000000000003
64,0.9105,0.743,0.16749999999999998
64,0.92,0.74,0.18000000000000005
64,0.9217,0.754,0.16769999999999996
64,0.9138,0.74,0.17379999999999995
64,0.9087,0.741,0.16769999999999996
64,0.908,0.74,0.16800000000000004
64,0.9063,0.738,0.1683
64,0.9058,0.738,0.16780000000000006
64,0.9174,0.75,0.1674
64,0.9123,0.734,0.17830000000000001
64,0.9092,0.737,0.17220000000000002
64,0.9076,0.737,0.17059999999999997
64,0.9072,0.741,0.16620000000000001
64,0.9045,0.738,0.16649999999999998
64,0.9048,0.739,0.16580000000000006
64,0.9089,0.739,0.16990000000000005
64,0.9051,0.738,0.16710000000000003
64,0.9016,0.736,0.16559999999999997
64,0.9036,0.738,0.16559999999999997
64,0.9146,0.748,0.16659999999999997
64,0.9072,0.736,0.17120000000000002
64,0.9092,0.74,0.16920000000000002
64,0.9094,0.739,0.1704
64,0.9016,0.735,0.16659999999999997
64,0.9102,0.736,0.17420000000000002
64,0.9018,0.734,0.16780000000000006
64,0.9189,0.752,0.16690000000000005
64,0.9233,0.743,0.18030000000000002
64,0.909,0.742,0.16700000000000004
64,0.9087,0.742,0.16669999999999996
64,0.9056,0.74,0.16559999999999997
64,0.9165,0.741,0.1755
64,0.9096,0.742,0.16759999999999997
64,0.9072,0.741,0.16620000000000001
64,0.9067,0.74,0.16669999999999996
64,0.9193,0.741,0.17830000000000001
64,0.934,0.767,0.16700000000000004
64,0.9443,0.747,0.19730000000000003
64,0.9161,0.747,0.16910000000000003
64,0.9132,0.746,0.16720000000000002
64,0.9278,0.748,0.17979999999999996
64,0.9055,0.739,0.16649999999999998
64,0.9094,0.739,0.1704
64,0.9125,0.743,0.16949999999999998
64,0.9144,0.749,0.1654
64,0.9153,0.745,0.1703
64,0.9091,0.743,0.16610000000000003
64,0.9096,0.744,0.16559999999999997
64,0.9126,0.746,0.16659999999999997
64,0.9066,0.741,0.16559999999999997
64,0.9092,0.742,0.16720000000000002
64,0.9077,0.743,0.16469999999999996
64,0.9071,0.743,0.16410000000000002
64,0.9174,0.751,0.1664
64,0.9099,0.74,0.16990000000000005
64,0.9099,0.744,0.16590000000000005
64,0.9035,0.738,0.16549999999999998
72,1.4028,0.828,0.5748000000000001
72,1.0064,0.831,0.1754
72,1.0018,0.832,0.16980000000000006
72,1.0043,0.834,0.1703
72,1.0114,0.841,0.1704000000000001
72,1.0071,0.831,0.17610000000000015
72,1.003,0.833,0.16999999999999993
72,1.0003,0.83,0.1703
72,1.0013,0.832,0.16930000000000012
72,0.999,0.83,0.16900000000000004
72,1.0022,0.833,0.16920000000000002
72,1.0161,0.834,0.18210000000000004
72,1.0135,0.841,0.1725000000000001
72,1.0059,0.832,0.17390000000000005
72,1.0004,0.83,0.1704
72,1.0004,0.829,0.1714
72,1.0043,0.831,0.1733
72,1.0011,0.829,0.17210000000000014
72,1.0038,0.832,0.17180000000000006
72,1.001,0.827,0.17399999999999993
72,1.0089,0.836,0.17289999999999994
72,1.0164,0.835,0.1814
72,1.0022,0.832,0.17020000000000002
72,0.9999,0.831,0.16890000000000005
72,0.9993,0.832,0.1673
72,1.0009,0.833,0.16789999999999994
72,0.9991,0.832,0.16710000000000003
72,1.0247,0.856,0.16869999999999996
72,1.0044,0.831,0.1734
72,1.0019,0.833,0.16890000000000005
72,0.9975,0.829,0.1685000000000001
72,0.9971,0.829,0.16810000000000003
72,0.9983,0.831,0.1673
72,0.9969,0.83,0.16690000000000005
72,1.0012,0.834,0.16720000000000013
72,1.001,0.834,0.16699999999999993
72,1.0,0.832,0.16800000000000004
72,1.003,0.832,0.17099999999999993
72,1.0001,0.832,0.16810000000000003
72,0.9968,0.831,0.16580000000000006
72,0.9988,0.832,0.16680000000000006
72,0.9952,0.829,0.16620000000000001
72,1.012,0.833,0.17900000000000005
72,1.0176,0.851,0.16660000000000008
72,1.007,0.833,0.17399999999999993
72,0.9987,0.831,0.16770000000000007
72,0.9992,0.833,0.16620000000000001
72,1.0001,0.833,0.16710000000000003
72,0.9993,0.832,0.1673
72,0.9979,0.834,0.16390000000000005
72,0.9992,0.834,0.1652
72,0.9982,0.832,0.16620000000000001
72,1.0005,0.836,0.16449999999999998
72,1.0116,0.83,0.1816000000000001
72,1.0038,0.832,0.17180000000000006
72,0.9996,0.83,0.16960000000000008
72,0.9976,0.828,0.16960000000000008
72,1.0144,0.828,0.1864
72,0.9972,0.829,0.16820000000000002
72,1.0151,0.83,0.18509999999999993
72,1.0032,0.833,0.17020000000000013
72,0.9962,0.83,0.16620000000000001
72,0.9934,0.828,0.1654
72,0.997,0.831,0.16600000000000004
72,0.9958,0.83,0.16580000000000006
72,0.9941,0.829,0.16510000000000002
72,0.9931,0.829,0.16410000000000002
72,0.9966,0.828,0.16860000000000008
80,1.4938,0.926,0.5678
80,1.1059,0.927,0.17890000000000006
80,1.0933,0.918,0.1752999999999999
80,1.0948,0.921,0.17379999999999995
80,1.1045,0.921,0.1835
80,1.0976,0.927,0.17059999999999986
80,1.0931,0.918,0.17509999999999992
80,1.0915,0.922,0.16949999999999987
80,1.0911,0.92,0.17109999999999992
80,1.0898,0.921,0.16880000000000006
80,1.092,0.922,0.17000000000000004
80,1.0976,0.924,0.17359999999999987
80,1.0885,0.919,0.16949999999999998
80,1.0898,0.922,0.16780000000000006
80,1.0867,0.918,0.16869999999999996
80,1.1034,0.934,0.16939999999999988
80,1.1044,0.928,0.1764
80,1.0886,0.919,0.16959999999999997
80,1.0912,0.922,0.1691999999999999
80,1.091,0.918,0.17299999999999993
80,1.1413,0.924,0.21729999999999994
80,1.0951,0.924,0.17109999999999992
80,1.0916,0.923,0.16859999999999986
80,1.0907,0.921,0.16969999999999996
80,1.0886,0.922,0.16659999999999997
80,1.0924,0.924,0.1684
80,1.0905,0.922,0.16849999999999998
80,1.0874,0.917,0.17039999999999988
80,1.0893,0.918,0.1712999999999999
80,1.0854,0.919,0.16639999999999988
80,1.0954,0.928,0.16739999999999988
80,1.1006,0.924,0.17659999999999998
80,1.0909,0.921,0.16989999999999994
80,1.1007,0.919,0.18169999999999997
80,1.1305,0.959,0.1715000000000001
80,1.1193,0.922,0.19729999999999992
80,1.0942,0.921,0.17320000000000002
80,1.0869,0.92,0.16689999999999994
80,1.0871,0.921,0.16609999999999991
80,1.0876,0.921,0.16659999999999986
80,1.0891,0.924,0.1650999999999999
80,1.0884,0.922,0.1664
80,1.0926,0.926,0.16659999999999997
80,1.1005,0.934,0.16649999999999998
80,1.0886,0.919,0.16959999999999997
80,1.0907,0.925,0.16569999999999996
80,1.0924,0.923,0.1694
80,1.0874,0.922,0.16539999999999988
80,1.0959,0.93,0.16590000000000005
80,1.0938,0.924,0.16980000000000006
80,1.0907,0.923,0.16769999999999996
80,1.0853,0.92,0.1652999999999999
80,1.0841,0.918,0.16610000000000003
80,1.0879,0.92,0.16790000000000005
80,1.0922,0.923,0.16920000000000002
80,1.0861,0.92,0.16610000000000003
80,1.0828,0.919,0.16379999999999995
80,1.0853,0.921,0.1642999999999999
80,1.0831,0.918,0.1650999999999999
80,1.087,0.921,0.16599999999999993
80,1.0837,0.917,0.16670000000000007
80,1.0859,0.92,0.16590000000000005
80,1.1393,0.963,0.1763
80,1.1204,0.922,0.19840000000000002
80,1.0906,0.922,0.16859999999999997
80,1.0888,0.922,0.16679999999999995
80,1.0913,0.925,0.1662999999999999
88,1.5786,1.012,0.5666
88,1.1882,1.015,0.17320000000000002
88,1.1822,1.013,0.16920000000000002
88,1.185,1.015,0.17000000000000015
88,1.1853,1.012,0.1733
88,1.1795,1.01,0.16949999999999998
88,1.1812,1.012,0.16920000000000002
88,1.1801,1.011,0.16910000000000003
88,1.1775,1.009,0.1685000000000001
88,1.1877,1.009,0.17870000000000008
88,1.1823,1.011,0.1713
88,1.1808,1.011,0.16980000000000017
88,1.178,1.009,0.16900000000000004
88,1.1801,1.011,0.16910000000000003
88,1.184,1.012,0.17199999999999993
88,1.18,1.011,0.16900000000000004
88,1.1772,1.008,0.16920000000000002
88,1.18,1.012,0.16799999999999993
88,1.1776,1.009,0.16860000000000008
88,1.183,1.011,0.17200000000000015
88,1.1802,1.01,0.1701999999999999
88,1.1932,1.011,0.18220000000000014
88,1.211,1.042,0.16900000000000004
88,1.1929,1.008,0.18490000000000006
88,1.1799,1.011,0.16890000000000005
88,1.1779,1.01,0.16789999999999994
88,1.176,1.009,0.16700000000000004
88,1.1769,1.01,0.16690000000000005
88,1.1894,1.021,0.1684000000000001
88,1.1746,1.007,0.1676000000000002
88,1.1736,1.007,0.16660000000000008
88,1.1749,1.009,0.16590000000000016
88,1.175,1.009,0.16600000000000015
88,1.1774,1.01,0.1674
88,1.175,1.007,0.16800000000000015
88,1.1904,1.022,0.16839999999999988
88,1.1797,1.009,0.17070000000000007
88,1.1743,1.008,0.1662999999999999
88,1.1785,1.008,0.1705000000000001
88,1.1778,1.011,0.16680000000000006
88,1.176,1.008,0.16799999999999993
88,1.1787,1.007,0.17170000000000019
88,1.1761,1.008,0.16809999999999992
88,1.1761,1.005,0.17110000000000003
88,1.1753,1.008,0.1673
88,1.1761,1.009,0.16710000000000003
88,1.1796,1.013,0.16660000000000008
88,1.1805,1.012,0.1685000000000001
88,1.2024,1.02,0.1823999999999999
88,1.1864,1.014,0.1723999999999999
88,1.1782,1.01,0.1681999999999999
88,1.1773,1.01,0.1673
88,1.1746,1.008,0.16660000000000008
88,1.18,1.006,0.17399999999999993
88,1.1739,1.007,0.16690000000000005
88,1.1747,1.009,0.16570000000000018
88,1.1749,1.008,0.16690000000000005
88,1.1715,1.005,0.1665000000000001
88,1.177,1.007,0.17000000000000015
88,1.1733,1.008,0.1653
88,1.1711,1.006,0.16510000000000002
88,1.1818,1.015,0.16680000000000006
88,1.185,1.017,0.16800000000000015
88,1.1995,1.014,0.1855
88,1.1807,1.011,0.16970000000000018
88,1.1797,1.011,0.16870000000000007
88,1.1767,1.01,0.16670000000000007
88,1.1704,1.004,0.1664000000000001
96,1.6744,1.102,0.5724
96,1.2758,1.101,0.17480000000000007
96,1.2758,1.102,0.17379999999999995
96,1.2693,1.1,0.1693
96,1.2736,1.101,0.1726000000000001
96,1.2786,1.103,0.17559999999999998
96,1.2914,1.12,0.1714
96,1.2837,1.103,0.18070000000000008
